customer_id,customer_name,MonetaryScore,RecencyScore,FrequencyScore,RFMScore,Value
14580,Gregory Cruz,3,3,3,9,Med
36602,Jeffrey Rocha,4,1,5,10,High
23143,Joseph Massey,5,1,5,11,High
38894,Jessica Gonzales,4,3,3,10,High
6470,Brenda Jordan,5,1,5,11,High
47362,Angela Wall,3,3,3,9,Med
9320,Benjamin Fuller,5,1,5,11,High
44083,Dawn Wilson,1,5,1,7,Low
3526,Zachary Rocha,5,1,5,11,High
36244,Stephanie Avila,3,3,3,9,Med
11844,Alexander Glenn,1,4,2,7,Low
45975,Timothy Ramsey,5,1,5,11,High
4728,Richard Hardin,3,4,2,9,Med
22451,Edward Owen,2,3,3,8,Med
32649,Jonathan Mercer,4,3,3,10,High
30800,Brandy Jones,4,2,4,10,High
28303,Larry Kim,5,1,5,11,High
49348,Robert Combs,5,1,5,11,High
26639,James Phillips,2,3,3,8,Med
31446,Julie Allen,5,2,4,11,High
33515,Sharon Williams,2,4,2,8,Med
48938,Austin Simmons,1,3,3,7,Low
39139,Rachel Anthony,1,5,1,7,Low
5741,Todd Greer,2,2,4,8,Med
12648,Jesus Greene,2,4,2,8,Med
47432,Debra Perez,1,5,1,7,Low
39099,Christopher Howard,1,5,1,7,Low
19457,Janet Davis,1,5,1,7,Low
4777,Katrina Frye,1,5,1,7,Low
4556,Jared Jennings,5,2,4,11,High
49735,Sherry King,2,5,1,8,Med
10259,Joel Walls,1,5,1,7,Low
17240,Michael Smith,1,4,2,7,Low
24298,Dean Wood,2,5,1,8,Med
21339,Victor Williams,2,5,1,8,Med
47494,Tracy Lee,4,2,4,10,High
12722,Marcia Palmer,2,5,1,8,Med
3566,David Williams,1,4,2,7,Low
33121,Jennifer Mason,3,4,2,9,Med
40295,Jennifer Greene,1,5,1,7,Low
14510,Tiffany Webster,4,4,2,10,High
418,Tanya Scott,2,4,2,8,Med
8518,Dawn Smith,2,3,3,8,Med
3896,Elizabeth Haynes,5,2,4,11,High
24675,Joan Cochran,1,5,1,7,Low
34320,Victoria Davenport,4,3,3,10,High
45188,Melissa Barnett,3,3,3,9,Med
15280,Martin Steele,3,2,4,9,Med
43262,Anthony Walker,3,4,2,9,Med
40150,Jasmine Green,5,1,5,11,High
17039,Jamie Cruz,4,2,4,10,High
34798,Sophia Walker,1,5,1,7,Low
41636,Vickie Greene,4,3,3,10,High
36589,Karen Roman,2,5,1,8,Med
46458,Cindy Cameron,2,2,4,8,Med
45901,Caleb Lawrence,2,4,2,8,Med
26353,Victoria Chung,2,4,2,8,Med
40014,Heather Nash,1,5,1,7,Low
45143,Tracy Little,2,5,1,8,Med
15041,Gabrielle Petersen,4,4,2,10,High
35078,Joseph Scott,3,2,4,9,Med
2715,Michele Dougherty,5,1,5,11,High
47056,Luis Lopez,3,4,2,9,Med
4372,Meredith Johnson,1,5,1,7,Low
41063,David Le,5,1,5,11,High
47618,Alison Scott,1,5,1,7,Low
8596,Daniel Fischer,5,1,5,11,High
8573,Mr. Jordan Wood,4,2,4,10,High
31542,Andrea Peterson,1,5,1,7,Low
37156,Matthew Wall,4,2,4,10,High
45754,Juan Jackson,3,2,4,9,Med
32604,Jason Mitchell,5,2,4,11,High
5063,Dustin Peters,3,2,4,9,Med
23277,Sean Rocha,2,4,2,8,Med
28591,Richard Bradshaw,4,2,4,10,High
5621,Pamela Salazar,2,5,1,8,Med
17722,Ashley Edwards,1,4,2,7,Low
32414,Michelle Ward,2,4,2,8,Med
37545,Jessica Moore,2,5,1,8,Med
12338,Rickey Morrison,4,3,3,10,High
28967,Tara Lewis,2,5,1,8,Med
21899,Richard Dougherty,1,4,2,7,Low
3607,Jeffrey Hoffman,3,5,1,9,Med
45476,Ms. Annette Butler,3,2,4,9,Med
1103,Jonathan Burns,1,5,1,7,Low
22344,Michael Adams,2,4,2,8,Med
628,Anthony Jackson,1,4,2,7,Low
34082,Larry Howard,4,3,3,10,High
46045,Scott Lawson,4,2,4,10,High
46007,James Valencia,1,5,1,7,Low
18095,Kathy Warren,3,4,2,9,Med
12340,Barbara Wallace,2,4,2,8,Med
31973,Michael Burgess,4,4,2,10,High
43117,Diane Olson,3,4,2,9,Med
10872,Denise Tanner,2,5,1,8,Med
21898,Lisa Bradley,2,4,2,8,Med
30015,Andrea Perez,1,5,1,7,Low
47318,Timothy Jackson,2,5,1,8,Med
29786,Scott Jenkins,3,3,3,9,Med
18836,Jessica Estes,3,3,3,9,Med
3071,Nicholas Melton,4,4,2,10,High
31052,James Cox,2,5,1,8,Med
29496,Bradley Rodriguez,3,3,3,9,Med
30246,Molly Bell,2,5,1,8,Med
32902,Robert Ramirez,2,3,3,8,Med
14028,Edward Williams,1,5,1,7,Low
8512,Paul Miller,1,5,1,7,Low
38650,Connie Young,5,2,4,11,High
34560,Eric Williams,2,5,1,8,Med
41930,Brian Alvarez,1,4,2,7,Low
9932,Cameron Peterson,4,3,3,10,High
39832,Rodney Allen,1,4,2,7,Low
29922,Carol Silva,1,5,1,7,Low
29845,Holly Reilly,2,3,3,8,Med
3187,Megan Mora,3,2,4,9,Med
42768,Steven Moreno,2,4,2,8,Med
47301,Brian Duarte,4,2,4,10,High
550,Stephen Roman,3,3,3,9,Med
34849,Chelsea Davis,2,5,1,8,Med
32228,Jasmine Griffith,2,4,2,8,Med
47920,Edward Johnson,5,2,4,11,High
10717,Debbie Garza,1,5,1,7,Low
30618,Joseph Reynolds,5,2,4,11,High
19269,Richard Stone,1,5,1,7,Low
48244,Ms. Karen King,2,3,3,8,Med
28896,Chad Martin,4,3,3,10,High
42106,Todd Jackson,5,2,4,11,High
29176,Megan Todd,5,2,4,11,High
4967,Timothy Barnett,5,1,5,11,High
44077,Adam Ferguson,2,5,1,8,Med
2248,Michelle Jones,4,3,3,10,High
39207,Amy Smith,1,5,1,7,Low
45581,Jerry Lynn,3,5,1,9,Med
3103,Jennifer Vazquez,5,1,5,11,High
10741,Autumn Owens,5,2,4,11,High
38151,Shawn George,2,5,1,8,Med
4719,Felicia Wade,3,3,3,9,Med
3236,Jack Richards,4,2,4,10,High
42609,Cathy Sosa,5,2,4,11,High
39707,Steven Garza,1,5,1,7,Low
26142,Dawn Miller,3,5,1,9,Med
45715,Derek Stevens,4,3,3,10,High
33397,Meghan Graham,2,4,2,8,Med
19846,Jacob Reed,1,5,1,7,Low
44572,Elizabeth Flores,4,1,5,10,High
3401,Molly Luna,3,2,4,9,Med
18102,Melissa Black,2,3,3,8,Med
31624,Sara Aguilar,3,3,3,9,Med
46345,Leslie Gomez,4,3,3,10,High
36581,Kristina Taylor,4,1,5,10,High
36802,Linda Rosales,2,5,1,8,Med
2703,Jessica Richardson,2,4,2,8,Med
597,Robert Ayers,3,4,2,9,Med
32487,Samuel Hunter,2,5,1,8,Med
31947,Sarah Washington,1,5,1,7,Low
34891,Jennifer Phillips,1,5,1,7,Low
21388,Martin Villarreal,1,4,2,7,Low
8429,Darryl Yoder,1,5,1,7,Low
23996,Michael George,1,5,1,7,Low
15801,Kevin Mitchell MD,1,5,1,7,Low
22566,Tyler Arroyo,4,3,3,10,High
10517,Darrell Shepard,1,5,1,7,Low
39323,Kelly Graham,1,5,1,7,Low
49324,Dr. Barbara Lee,1,5,1,7,Low
14092,Jennifer Chan,3,4,2,9,Med
44520,Ryan White,3,5,1,9,Med
3191,Benjamin Martin,4,4,2,10,High
7558,Lindsey Garrison,1,5,1,7,Low
23898,Cindy Johnston,1,5,1,7,Low
48835,Jeremy Rush,1,5,1,7,Low
28714,Wanda Harrell,5,1,5,11,High
45048,Elizabeth Sherman,2,5,1,8,Med
6438,Sierra Pearson,2,5,1,8,Med
32905,James Patterson,2,5,1,8,Med
26328,Eugene King,5,1,5,11,High
46946,Brittany Perez,3,4,2,9,Med
4971,Billy Solis,5,2,4,11,High
22413,Linda Hodge,5,2,4,11,High
12941,Donald Garza,1,5,1,7,Low
27575,Ryan Smith,4,2,4,10,High
41122,Michael Schwartz,4,2,4,10,High
13702,David Hicks,5,2,4,11,High
36731,Christopher Rodriguez,4,4,2,10,High
34363,David Beltran,5,1,5,11,High
37015,Tiffany Reynolds,4,2,4,10,High
21046,Ms. Tammy Jefferson DDS,1,4,2,7,Low
41050,Brandon Pope,3,4,2,9,Med
13555,Charlene Norton,1,5,1,7,Low
23987,Hunter Newman,4,1,5,10,High
46452,Christian Ray,2,3,3,8,Med
29917,Julie Davis,1,2,4,7,Low
10789,Shannon Smith,2,4,2,8,Med
28728,Abigail Mahoney,5,2,4,11,High
17529,Erica Welch,2,5,1,8,Med
46100,Robert Ryan,5,2,4,11,High
27515,Christian Buckley,5,2,4,11,High
17641,Michael Le,5,1,5,11,High
25313,Jessica Gilmore,2,5,1,8,Med
42010,Steven Morris,2,4,2,8,Med
33369,Brittany Barr,4,2,4,10,High
25496,Ryan Harrington,4,3,3,10,High
6326,Brandy Nunez,5,1,5,11,High
35708,Micheal Roberts,1,5,1,7,Low
38296,Willie Miller,1,4,2,7,Low
36764,Stephen Ramirez,5,2,4,11,High
8921,Richard Cruz,4,2,4,10,High
42821,Benjamin Castaneda,1,4,2,7,Low
38727,James Johnson,4,3,3,10,High
23063,Charles Gardner,4,3,3,10,High
6230,Allen Hernandez,4,2,4,10,High
40439,Daniel Walker,2,4,2,8,Med
28652,Tyler Benjamin,4,2,4,10,High
48833,Scott Decker,4,1,5,10,High
8490,Elizabeth Diaz,5,1,5,11,High
12465,Tammy Casey,4,3,3,10,High
17632,Kim Perez DDS,3,2,4,9,Med
47439,Jeffery Miller,5,1,5,11,High
33371,David Flynn,2,4,2,8,Med
43609,Maxwell Martinez,5,1,5,11,High
43432,Ronald Knight,3,2,4,9,Med
29072,John Rowe,5,2,4,11,High
12550,Kristin Maldonado,4,2,4,10,High
32167,Lauren White,4,2,4,10,High
7891,Joshua Thompson,3,3,3,9,Med
44460,Brittany Melendez,5,1,5,11,High
11795,Barbara Johnson,4,2,4,10,High
5346,Michael Jennings,4,2,4,10,High
35892,Mrs. Cynthia Stout DVM,4,2,4,10,High
14166,Brianna Contreras,5,2,4,11,High
12354,Peter Smith,3,3,3,9,Med
46732,Sheri Blair,3,5,1,9,Med
20215,Vanessa Davis,4,2,4,10,High
26460,Kenneth Hernandez,2,3,3,8,Med
15215,Henry Hughes III,3,4,2,9,Med
42717,Ruben Phillips,4,1,5,10,High
18004,Heather Alvarez,4,4,2,10,High
25301,Pamela Tanner,1,5,1,7,Low
8671,Brandon Norton,2,5,1,8,Med
2435,Lisa Hunt,1,5,1,7,Low
19723,Christopher Harrington,2,4,2,8,Med
27552,Joseph Floyd,3,3,3,9,Med
32531,John Krueger,3,3,3,9,Med
10946,Jimmy Turner,1,5,1,7,Low
21690,Evelyn Farmer,3,3,3,9,Med
30857,Austin Crawford,5,1,5,11,High
37329,Jamie Mejia,1,5,1,7,Low
16059,Jacqueline Garrison,2,3,3,8,Med
23243,David Hernandez,1,5,1,7,Low
35499,Justin Walker,1,5,1,7,Low
734,Tracy Davis,1,5,1,7,Low
9515,Douglas Walker,3,4,2,9,Med
28758,Jonathan Hayden,1,5,1,7,Low
3411,Antonio Pena,3,4,2,9,Med
42311,James Mosley,2,4,2,8,Med
14083,Allen Maynard,2,4,2,8,Med
8651,Rebecca Taylor,1,5,1,7,Low
43101,Mark Washington,1,5,1,7,Low
38707,Bradley Paul,1,5,1,7,Low
33806,Jamie Peters,2,4,2,8,Med
36865,Lawrence Wallace,3,5,1,9,Med
48339,Frank Thompson,1,5,1,7,Low
47403,Pamela Davidson,1,5,1,7,Low
8114,Jo Simpson,1,4,2,7,Low
33156,Gina Byrd,1,5,1,7,Low
47817,Brandy Reid,1,5,1,7,Low
37073,Michael Olson,1,5,1,7,Low
5951,Kelly Clayton,1,5,1,7,Low
25880,Kelly Bartlett,1,5,1,7,Low
47527,David Wells,1,5,1,7,Low
1265,Nathan Williams,1,5,1,7,Low
2919,Brian Ward,5,1,5,11,High
48873,Frances Doyle,1,5,1,7,Low
33755,Christina Shaffer,5,1,5,11,High
21097,Crystal Owens,2,3,3,8,Med
17295,Mark Lee,4,3,3,10,High
37917,Timothy Bowman,2,2,4,8,Med
22658,Luis Maynard,5,1,5,11,High
36388,Deborah Cruz,4,2,4,10,High
8323,Kristin Miller,3,2,4,9,Med
35053,Sara Allison,2,5,1,8,Med
27967,Laurie Wood,5,2,4,11,High
29711,Brenda Wright,4,4,2,10,High
15180,Juan Gay,4,3,3,10,High
39997,Brian Whitney,1,4,2,7,Low
6796,Adrian Holt,2,4,2,8,Med
17964,Emily Bowman,2,5,1,8,Med
7690,Amy Ramirez,1,5,1,7,Low
12268,Angelica Schultz,2,4,2,8,Med
23916,Rebecca Williams,5,1,5,11,High
43527,Emily Thomas,2,4,2,8,Med
17061,Tiffany Jennings,5,2,4,11,High
11224,Mary Owens,4,3,3,10,High
20031,Meghan Williams,1,5,1,7,Low
24753,Lisa Andrews,5,1,5,11,High
44708,Jeffrey Alexander,1,3,3,7,Low
4543,Jeanette Rivera,4,2,4,10,High
17214,Crystal Reid MD,4,2,4,10,High
5565,Tara Zimmerman,3,4,2,9,Med
30109,Mark Alexander,1,5,1,7,Low
29083,Katherine James,2,4,2,8,Med
6098,Katherine Miller,3,4,2,9,Med
26145,Susan Jarvis,4,1,5,10,High
29434,Steven Parker,1,5,1,7,Low
13137,Angel Smith,5,1,5,11,High
40424,Peter Vasquez,1,5,1,7,Low
43356,Wayne Freeman,5,1,5,11,High
17856,Allison Martin,5,2,4,11,High
25483,Melinda Stevens,4,2,4,10,High
35928,Lindsay Hanson,3,2,4,9,Med
22111,Dr. Brittany Lee DVM,5,1,5,11,High
3945,Toni Morrow,5,2,4,11,High
26735,Lisa Johnson,4,3,3,10,High
27465,Rachel Carter,2,5,1,8,Med
5877,Amber Brooks,5,1,5,11,High
32895,Nicholas Mcgee,4,2,4,10,High
1122,Barbara Smith,2,2,4,8,Med
34134,Nicole Macias,3,4,2,9,Med
21761,Patty Wolfe,3,4,2,9,Med
14786,James Hughes,1,5,1,7,Low
20344,Lisa Jarvis,3,4,2,9,Med
49088,Katrina Rush,4,3,3,10,High
33087,Tammy King,4,2,4,10,High
2928,Charles Burns,3,2,4,9,Med
4993,Joseph Barnes,1,5,1,7,Low
5247,Laura Castaneda,5,1,5,11,High
30911,Julie Ward,4,2,4,10,High
34225,Kimberly Bradley,3,4,2,9,Med
44170,Michael Mckee,2,3,3,8,Med
19490,Mackenzie Taylor,2,3,3,8,Med
9236,Zachary Vasquez,4,2,4,10,High
35677,Sharon Long,2,5,1,8,Med
26867,Kenneth Richmond,3,2,4,9,Med
36189,Timothy Moore,1,3,3,7,Low
13978,Renee Martin,3,4,2,9,Med
4702,James Werner,3,4,2,9,Med
9925,Morgan Blanchard,2,4,2,8,Med
18732,Jessica Vargas,4,4,2,10,High
36005,Susan Austin,1,5,1,7,Low
5850,Diana Ford,5,2,4,11,High
21100,Jon Lewis,2,5,1,8,Med
47283,Kerry Martinez,2,4,2,8,Med
23550,Cody Horton,2,4,2,8,Med
22927,Samantha Peters,4,2,4,10,High
617,Linda Pugh,1,5,1,7,Low
40583,Christina Thompson,2,4,2,8,Med
13716,Nathan Leonard DVM,1,5,1,7,Low
10644,Jeffrey Hall,5,1,5,11,High
22917,Kristen Johnson,4,3,3,10,High
47083,Gerald Montoya,2,3,3,8,Med
15363,David Ayala,3,4,2,9,Med
14174,Gina Cox,2,3,3,8,Med
37628,Ryan Foley,2,4,2,8,Med
18388,Daniel Chandler,3,3,3,9,Med
28982,David Griffin,4,1,5,10,High
29450,Edward Sanders,1,4,2,7,Low
19940,Cameron Miller,3,3,3,9,Med
46569,Caroline Wagner,4,2,4,10,High
20674,Michael Jimenez,4,2,4,10,High
37051,David Hendricks,4,3,3,10,High
7330,Robert Smith,3,2,4,9,Med
49559,Cynthia Gomez,3,4,2,9,Med
3373,Kimberly Hughes,5,2,4,11,High
29847,Joann Berry,3,4,2,9,Med
43363,David Brown,2,2,4,8,Med
28283,Martha Gonzalez,4,2,4,10,High
23829,Nancy Lee,3,3,3,9,Med
31700,Michael Day,3,2,4,9,Med
38023,Teresa Benson,3,3,3,9,Med
7861,Travis Hicks,4,2,4,10,High
49891,Leah Wyatt,3,3,3,9,Med
30712,Wendy Schneider,5,2,4,11,High
38246,Autumn Harris,2,4,2,8,Med
31162,Mrs. Kelly Smith MD,3,3,3,9,Med
34989,Keith Hodge,4,2,4,10,High
19872,Joshua Phillips,5,1,5,11,High
30435,Amy Schultz,2,5,1,8,Med
25538,Suzanne Mccall,3,2,4,9,Med
13413,Amy Perez,1,4,2,7,Low
8684,Tracy Sanders,5,1,5,11,High
15724,Patrick Jimenez,4,2,4,10,High
29320,Jeffrey Schultz,1,5,1,7,Low
37010,Anne Berry,4,2,4,10,High
43588,Robert Hayes,5,2,4,11,High
26371,Jessica Collins,3,3,3,9,Med
20269,Christopher Morales,2,5,1,8,Med
37244,Randy Lane,3,3,3,9,Med
37324,Patricia Cortez,5,2,4,11,High
5260,Ruben Lee,5,2,4,11,High
40751,Theresa Obrien,2,5,1,8,Med
4275,Katie Ruiz,5,1,5,11,High
29192,Natalie Strickland,1,5,1,7,Low
11138,Angela Collins,1,5,1,7,Low
13312,John Nunez,1,4,2,7,Low
13634,Michael Lee,2,5,1,8,Med
19818,Dustin Franklin,1,5,1,7,Low
39151,Jeanette Wong,5,1,5,11,High
6545,Brandon Franklin MD,3,2,4,9,Med
37454,Jason Bryan,3,2,4,9,Med
29960,Jeffrey Baker,2,4,2,8,Med
24220,Dawn Johnson,2,3,3,8,Med
17423,Erica Sanchez,5,2,4,11,High
17651,Alan Delacruz,5,2,4,11,High
1266,Jody Lyons,2,2,4,8,Med
37594,Kevin Stevens,1,5,1,7,Low
42354,Daisy Smith,1,4,2,7,Low
44375,David Delacruz,2,5,1,8,Med
42877,John Summers,3,3,3,9,Med
19926,Sean May,4,4,2,10,High
28366,Jody Pearson,2,5,1,8,Med
15245,Louis Donaldson,5,2,4,11,High
28940,Alexander Chambers,4,2,4,10,High
15097,Stephanie Henry,1,5,1,7,Low
43016,Albert Sherman,3,2,4,9,Med
14937,Mark Garcia,4,1,5,10,High
45671,Becky Foster,1,4,2,7,Low
1167,Scott Maynard,4,2,4,10,High
37690,Mike Hogan,2,5,1,8,Med
31915,Carl Lowe,2,5,1,8,Med
31475,Bruce Colon,4,1,5,10,High
34480,Robert Moon,4,3,3,10,High
34316,Steven Mckinney,2,3,3,8,Med
9087,Angie Galvan,2,5,1,8,Med
44093,Michael Mueller,3,3,3,9,Med
6795,Shannon Williams,4,2,4,10,High
38899,Ana Nelson,2,5,1,8,Med
20568,Jason Peters,4,3,3,10,High
16150,Jonathan Flynn,4,2,4,10,High
39578,Bethany Ramsey,2,5,1,8,Med
22979,Linda Williams,4,2,4,10,High
20188,Whitney Johnson,4,2,4,10,High
41655,Jordan Garcia,2,5,1,8,Med
40990,Kimberly Mcgee,3,4,2,9,Med
39309,Jamie Reyes,2,5,1,8,Med
2278,Ronald Saunders,3,3,3,9,Med
11659,Gregory Sanchez,1,5,1,7,Low
27037,Daniel Ward,1,5,1,7,Low
35771,Gene Green,2,5,1,8,Med
31673,Michael Rodriguez,1,5,1,7,Low
18550,Timothy Moss,3,3,3,9,Med
6072,Jenna Lawrence,3,3,3,9,Med
2693,Deborah Williams,3,3,3,9,Med
40634,Derek Wilcox,4,2,4,10,High
9525,Jody Booker,2,5,1,8,Med
47249,Jacqueline Kelly DDS,3,2,4,9,Med
15851,Jennifer Estrada,3,2,4,9,Med
36714,Louis Thompson,4,2,4,10,High
20781,Robert Schmidt,4,2,4,10,High
9930,Jill Banks,2,4,2,8,Med
6447,Kimberly Wilkins,3,3,3,9,Med
43942,Colton Bush,3,4,2,9,Med
25008,Shawn Moore,5,2,4,11,High
14919,Lisa Reese,4,3,3,10,High
14793,Julia Dickerson,2,5,1,8,Med
20954,Sarah Cortez,1,5,1,7,Low
1886,Melissa Deleon,1,5,1,7,Low
43573,Kenneth Gonzalez,1,5,1,7,Low
47877,Sarah Ortega,1,4,2,7,Low
35649,Erica Simpson,2,5,1,8,Med
21403,Tracy Martin,1,5,1,7,Low
44645,Elizabeth Woodward,2,5,1,8,Med
42012,Anthony Ward,4,2,4,10,High
33859,Jacob Rodriguez,2,4,2,8,Med
23257,Kristen Wilson,2,5,1,8,Med
37225,Erin Howell,3,3,3,9,Med
42146,Michael Gilbert,2,4,2,8,Med
24834,Scott Simpson,1,5,1,7,Low
11910,Mr. John Watts,1,5,1,7,Low
29108,Jennifer Carr,1,5,1,7,Low
20206,Ryan Smith,4,3,3,10,High
14382,Nathan Lopez,1,5,1,7,Low
2890,Joel Wilson,5,2,4,11,High
35212,Amber Knox,3,5,1,9,Med
34047,Todd Trevino,1,5,1,7,Low
46627,Joshua Gordon,1,5,1,7,Low
4583,Stephen Odonnell,1,5,1,7,Low
26640,Susan Pennington,3,4,2,9,Med
39904,Steven Smith,1,5,1,7,Low
12473,Shannon Miller,1,5,1,7,Low
11476,Veronica Lucas,1,5,1,7,Low
37695,Margaret Hall,1,5,1,7,Low
14024,Taylor Gomez,1,5,1,7,Low
38643,James Lyons,1,5,1,7,Low
37626,Joshua Reed,1,5,1,7,Low
45933,Corey Barajas,5,2,4,11,High
13285,Anita Valdez,4,3,3,10,High
26499,Patricia Hicks,1,5,1,7,Low
35054,Sarah Odom,4,3,3,10,High
23944,Jennifer Brooks,4,2,4,10,High
32072,William Miller,4,2,4,10,High
34054,Kristina Rose,4,1,5,10,High
12307,Brian Dean,2,5,1,8,Med
13570,Melissa Lewis,1,5,1,7,Low
38893,Kellie Cruz,2,4,2,8,Med
43371,Julie Gonzalez,3,3,3,9,Med
48433,Pamela Calhoun,3,5,1,9,Med
21799,Joseph Wang,3,2,4,9,Med
34264,Wendy Young,5,2,4,11,High
8791,Matthew Henderson,4,3,3,10,High
21407,James Weber Jr.,5,1,5,11,High
35489,Gregory Flynn,1,5,1,7,Low
20456,Jack Brown,5,2,4,11,High
39739,Patricia Smith,4,2,4,10,High
38112,Andrew Huff,2,4,2,8,Med
2150,Jacqueline Mcdonald,5,2,4,11,High
9391,Christine King,2,5,1,8,Med
2005,Ashley Smith,2,5,1,8,Med
14265,Christine Davis,3,4,2,9,Med
41309,Steven Sherman,3,2,4,9,Med
19409,James Moore,5,1,5,11,High
41071,Jennifer Ramirez,1,4,2,7,Low
8712,Tonya Vasquez,3,3,3,9,Med
13117,Claudia Bailey,5,2,4,11,High
49059,Jose King,2,4,2,8,Med
29731,Angela Kennedy,4,2,4,10,High
45221,Tammy Rowe,4,3,3,10,High
28741,Joseph Rich,4,1,5,10,High
1426,Christine Griffin,5,1,5,11,High
29929,Judith Morris,4,3,3,10,High
1770,Jeanne Farmer,2,5,1,8,Med
11559,Miranda Sanchez,1,5,1,7,Low
4950,Christian Hall,3,4,2,9,Med
25946,Michael Black,5,1,5,11,High
21378,Elizabeth Garrison,4,2,4,10,High
11616,Megan Greene,2,5,1,8,Med
5909,Calvin Jones,4,1,5,10,High
36180,Joshua Joyce,5,1,5,11,High
10471,Eric Pena,3,3,3,9,Med
41099,Brad Larson,2,4,2,8,Med
6251,Larry Edwards,4,2,4,10,High
46163,Craig Martin,3,3,3,9,Med
1567,Richard Smith,3,2,4,9,Med
42355,Maria Shaw,3,4,2,9,Med
6946,Amy Brown,3,3,3,9,Med
36433,Robert Wheeler,5,1,5,11,High
20829,Amber Parks,5,1,5,11,High
3857,Mr. Matthew Johnson V,3,4,2,9,Med
18753,Chad Sullivan,3,4,2,9,Med
10107,Patrick Jones,4,3,3,10,High
21509,Marcus Hunt,2,3,3,8,Med
31299,Samantha Wolfe,4,1,5,10,High
27409,Brittany Ellis,1,5,1,7,Low
11769,Natalie Washington,1,4,2,7,Low
15774,Daniel Keller,3,2,4,9,Med
25983,Lisa Walker,2,4,2,8,Med
3813,Tanya Bernard,2,4,2,8,Med
43061,Patrick Little,4,4,2,10,High
18603,Elizabeth Booker,4,2,4,10,High
3602,Peter Dyer,5,1,5,11,High
29237,Michelle Vasquez,1,5,1,7,Low
48143,Rebecca Boyd,1,3,3,7,Low
7024,Andrew Jackson,5,1,5,11,High
29823,Samuel Ward,3,4,2,9,Med
14621,Anita Anderson,3,3,3,9,Med
26168,Kenneth Hobbs,3,4,2,9,Med
32992,Kara Sherman,5,2,4,11,High
36588,Bruce White,5,1,5,11,High
23893,Christopher Munoz,5,2,4,11,High
27942,Kyle Pitts,5,1,5,11,High
19241,Lisa Gamble,3,2,4,9,Med
16212,Edward Hatfield,4,2,4,10,High
4781,Keith Mccall,2,4,2,8,Med
1954,Alyssa Murphy,3,4,2,9,Med
19015,Julie Horne,1,5,1,7,Low
31398,Katherine Mcclain,3,2,4,9,Med
42629,Karen Joseph,4,3,3,10,High
28928,Johnny Whitney,3,2,4,9,Med
3605,Gregory Goodwin,3,3,3,9,Med
30492,Michael Rice,3,2,4,9,Med
31797,James Turner,3,3,3,9,Med
26048,Joshua Anderson,2,4,2,8,Med
33155,Barbara Lopez,2,2,4,8,Med
39619,Terry Smith,1,5,1,7,Low
33525,Shannon George,5,2,4,11,High
24022,William Jarvis MD,4,1,5,10,High
26707,Jennifer Hill,5,1,5,11,High
15542,Melinda Franco,5,1,5,11,High
18209,Joshua Padilla,4,2,4,10,High
31444,Gregory Landry,5,1,5,11,High
48800,Cathy Pearson,5,1,5,11,High
3244,Daniel Johnson,2,2,4,8,Med
40030,Teresa Williamson,2,3,3,8,Med
19366,Charles Price,1,5,1,7,Low
40920,Haley Faulkner,2,4,2,8,Med
35854,Cynthia Joseph,2,4,2,8,Med
36253,Troy Singh,2,3,3,8,Med
44394,Patricia Haley,4,3,3,10,High
16168,Stanley Parsons,3,3,3,9,Med
44532,Timothy Spencer,4,2,4,10,High
38982,Donna Young,2,4,2,8,Med
44135,Danielle Thomas,5,3,3,11,High
46149,Danielle Maynard,5,2,4,11,High
48326,Kathryn Marshall,3,2,4,9,Med
39765,Steven Foster,3,3,3,9,Med
14352,Whitney Bryant,3,4,2,9,Med
9013,Sonya Caldwell,1,3,3,7,Low
48223,Brian Parsons,5,1,5,11,High
13146,Emily Farmer,4,2,4,10,High
46690,Shaun Bates,5,2,4,11,High
4691,Mason Keith,1,5,1,7,Low
19029,Edwin Smith,3,4,2,9,Med
24754,Andrew Hanna,5,1,5,11,High
43086,Penny Herman,5,1,5,11,High
42923,William Jones,2,5,1,8,Med
20161,Brent Robinson,1,5,1,7,Low
14422,Robert Collier,1,5,1,7,Low
23847,Mrs. Judith Garrett,1,4,2,7,Low
7878,Lisa Mueller,1,5,1,7,Low
3580,Stephanie Graves,5,2,4,11,High
18137,Jasmine Ortiz,3,4,2,9,Med
12565,Nicole Pierce,2,4,2,8,Med
11758,Ronald Long,5,1,5,11,High
29040,Jennifer Navarro,2,3,3,8,Med
6349,Jacob Brooks,5,1,5,11,High
31593,Tara Simpson,2,5,1,8,Med
25900,Tina Williams,4,2,4,10,High
7528,Linda Carrillo,4,2,4,10,High
30930,Hunter Pearson,3,3,3,9,Med
8122,Bridget Stuart,2,5,1,8,Med
41994,Alexa Turner,3,3,3,9,Med
15698,Justin Williams,1,5,1,7,Low
47021,Sharon Cummings,4,3,3,10,High
42590,Anthony Franklin,4,2,4,10,High
30998,Brian Thompson,2,5,1,8,Med
18126,David Harrison,3,4,2,9,Med
7618,Kevin Watkins,3,2,4,9,Med
11208,Zachary Clark,5,2,4,11,High
4526,Jacqueline Burke,2,3,3,8,Med
27433,Steven Olson,5,2,4,11,High
20288,Katie Reyes,4,4,2,10,High
16772,Tara Le,1,5,1,7,Low
38507,Leah Case,4,3,3,10,High
36466,Elizabeth Smith,3,3,3,9,Med
32677,Henry Sanchez,1,5,1,7,Low
