customer_id,customer_name,customer_age,gender,order_count,orders_returned,total_churn,tenure_days,average_total_per_cart,total_qty_purchased,total_spent_historic
16628,Sarah Vasquez,24,Female,4,3.0,4,595,210.5,18,6573
22300,Jeffrey Hill,47,Female,4,1.0,0,742,301.75,8,15333
23133,Eric Graham,24,Male,4,2.0,0,680,254,16,7086
15266,Sandra Young,40,Female,5,2.0,5,1255,250.2,15,15907
33509,Eric Taylor,23,Female,1,1.0,0,0,446,2,2228
25090,Kimberly Tapia,65,Female,2,0.0,0,439,193.5,4,5651
22403,Matthew Roth,65,Female,4,1.0,0,1058,294.5,16,12066
13228,Joseph Thomas,22,Male,4,3.0,4,880,224.5,9,12462
31516,Lindsey Hernandez,62,Female,5,3.0,0,527,271,10,15730
571,Hannah Compton,57,Male,4,1.0,0,867,270.75,15,12391
47591,Matthew Riley,36,Female,7,3.0,0,987,309.7142857142857,23,20675
21328,Corey Sanchez,27,Female,4,1.0,0,262,255.25,11,7372
4958,Penny Patton,60,Male,2,2.0,0,216,378,5,4919
13768,Mr. Jerry Golden PhD,25,Female,4,3.0,0,721,316.75,9,5933
29091,Justin Mccormick,32,Female,4,0.0,0,671,378.25,13,10139
47485,Eric Santana,54,Male,2,0.0,0,56,237.5,5,2060
21516,Dale Love,59,Female,7,1.0,0,1154,344.42857142857144,17,16769
3114,Bruce Anderson,40,Male,4,2.0,0,1265,179.25,11,13212
15003,James Aguilar,60,Male,4,2.0,0,433,311,13,9936
43458,Eileen Spencer,18,Female,6,4.0,0,1146,271,14,15585
48657,Caleb Chavez,47,Male,4,2.0,0,1070,244.75,14,13616
7838,Terry Smith,18,Male,5,4.0,5,1015,341.4,17,15248
39851,Gary Terrell,22,Female,3,1.0,0,219,166,9,12614
39769,Brianna Anderson,18,Male,5,1.0,5,1073,264.4,18,11444
3398,Ruth Pierce,66,Male,3,1.0,0,671,229.66666666666666,8,11490
8882,Nathan Chavez,34,Female,5,2.0,5,1046,293,17,19214
21436,Joshua Burgess,29,Male,2,0.0,0,604,260.5,7,5791
49442,Susan Rojas,49,Male,10,5.0,0,1094,316.4,31,25352
49805,Garrett Suarez,61,Male,2,2.0,0,496,193,5,5437
41774,Jennifer Williams,31,Female,1,1.0,1,0,126,2,4732
41422,Rebecca Torres,60,Male,5,4.0,0,1050,107.8,16,15584
9332,Benjamin Guzman,63,Male,2,1.0,0,303,278,8,5554
46443,Lisa Martin,62,Female,3,2.0,0,1040,335.6666666666667,11,10128
42086,James Mata,63,Male,3,1.0,3,603,326.3333333333333,7,7137
25115,Adam Carney,39,Male,7,5.0,0,866,307.14285714285717,23,20011
25931,Derek Rosario,36,Female,3,3.0,0,562,269,11,7559
23074,Alejandro Martin,59,Male,3,0.0,0,508,246,11,3379
37159,Charles Wiley,24,Female,2,0.0,0,537,191,3,5529
49947,Erin Meyer,24,Male,6,1.0,6,424,259.3333333333333,14,8604
41324,Pamela Howard,32,Male,2,0.0,2,678,142.5,6,5904
44881,Cheryl Garrison,49,Female,4,1.0,0,494,201.75,14,10611
25430,Andrew Miller,34,Male,3,1.0,0,1291,295,10,8213
4782,Alexander Walker,31,Male,3,0.0,3,981,213.66666666666666,7,10521
14349,Brandon Marshall,37,Female,2,1.0,2,52,205,3,2276
42025,Eric Walker,48,Male,5,4.0,0,1061,306.8,11,11488
48541,David Mueller,58,Female,2,1.0,2,594,57,6,2877
3107,Nicholas Pham,69,Female,3,1.0,0,529,260.6666666666667,5,8619
32636,Joshua Lynch,62,Male,4,0.0,0,1162,267,8,12974
21299,Jessica Mitchell,53,Female,1,0.0,0,0,479,5,1765
36786,Jason Bass,57,Female,3,1.0,0,677,185.33333333333334,7,5674
30629,William Freeman,41,Male,4,3.0,0,1012,189.75,15,12201
21438,Shelby Jones,51,Male,1,1.0,0,0,112,4,1670
40856,Lauren Fuller,51,Female,4,1.0,4,1103,356.75,14,7338
19247,Bradley Lynch,43,Female,1,1.0,1,0,233,3,4924
18338,Jason Howard,63,Male,4,1.0,0,413,272.25,8,8415
43663,Lorraine Aguilar,29,Male,3,1.0,0,637,402.3333333333333,12,12757
16768,Brandon Pena,67,Female,5,2.0,0,416,212,15,18246
36807,Cameron Bates,31,Male,5,3.0,0,723,239.6,14,15008
20693,Randy Evans,21,Female,5,2.0,0,930,310,16,10765
25037,Nicole Perez,65,Male,3,2.0,0,1147,256.6666666666667,6,12104
25192,Nicole Smith,18,Male,4,2.0,0,756,197.5,7,10928
23275,Zachary Hughes,53,Female,6,4.0,6,1085,202.83333333333334,21,14418
38973,Monica Price,56,Male,8,5.0,0,1047,280.125,22,22515
6803,Mary Fisher,44,Female,5,3.0,0,1080,237.8,14,10188
31729,Andrew Villegas,20,Male,5,2.0,0,773,374,19,14189
48020,Michael Brown,24,Female,3,1.0,0,729,75.66666666666667,5,5790
35697,Phillip Santana,62,Female,4,2.0,4,274,301,12,8151
13259,Samuel Young,24,Male,4,1.0,0,1239,205.75,11,9107
39465,William Montgomery,42,Male,6,2.0,0,1059,252.66666666666666,16,13865
16641,Timothy Phelps,61,Male,5,3.0,0,911,200.2,18,11721
22958,Kelly Hernandez,45,Female,7,2.0,0,1080,251.71428571428572,25,21634
21805,John Oconnor,20,Female,5,2.0,5,748,239.4,15,11440
12554,Tammy Henry,40,Female,4,1.0,0,1125,91.75,8,9031
9521,Jessica Mitchell,26,Female,5,3.0,0,988,321.6,18,17648
25142,Holly Herring,51,Female,7,2.0,7,959,272.57142857142856,25,16258
47068,Kimberly Morris,60,Male,3,2.0,0,97,338.6666666666667,7,12571
13118,Marissa Howard,64,Female,7,2.0,0,1097,228.71428571428572,20,19192
14486,Carlos Anderson,50,Female,6,0.0,0,796,281.5,20,17025
17792,Joshua Johnson,21,Female,2,1.0,0,55,323.5,4,5698
44190,Jordan Rodriguez DDS,27,Male,6,3.0,0,1010,171,17,13658
46097,Taylor Woodward,31,Male,5,2.0,5,971,244.6,15,21160
23718,Richard Turner,58,Male,4,2.0,0,634,282.75,9,9559
33468,Monique Peters,56,Male,7,2.0,0,1077,326.57142857142856,21,24213
44666,Kenneth Johnson,26,Female,4,0.0,0,872,290.75,10,4333
10734,Austin Rivas,45,Female,3,1.0,0,764,314.6666666666667,10,8703
16375,Martin Watkins,50,Male,6,2.0,0,1065,160,17,21457
37142,Evelyn Parker,36,Male,5,4.0,0,862,262.6,12,14814
32868,Stephen Young,62,Male,2,1.0,0,810,296.5,7,10120
21708,John Martinez,68,Male,3,3.0,0,432,470,12,9059
34187,Joshua Cruz,38,Male,6,2.0,0,1030,139,19,17992
10597,Jennifer Mckinney,27,Female,2,0.0,2,542,104.5,9,6207
28476,Leslie Walker,51,Male,4,3.0,0,953,250.75,10,11166
15983,Michael Schwartz,54,Male,1,0.0,0,0,115,5,493
13016,Julia Douglas,28,Male,4,3.0,4,726,221.25,10,14859
29236,Tracy Bailey,69,Female,5,1.0,0,894,177,18,11952
14167,Brandon Anderson,62,Male,6,3.0,6,1090,178,17,16633
15037,Misty Fowler,49,Male,4,1.0,0,563,163.25,7,14205
7158,Alexis Sawyer,60,Female,2,,0,237,333,6,5136
49063,Elizabeth Estrada,21,Male,7,3.0,7,1109,301.42857142857144,22,12953
42399,Todd Ruiz,51,Male,5,0.0,0,992,291.2,16,17930
38543,Brooke Morgan,44,Male,4,1.0,0,499,225.75,9,11650
97,Kelsey Williams,54,Female,5,0.0,0,1018,110.2,15,12436
25141,Tony Mann,45,Female,5,5.0,0,528,344,16,14637
36617,Brent Shelton,39,Female,4,3.0,0,839,341,11,12251
42644,Joseph Jones,55,Female,5,2.0,0,686,221.8,10,12390
48377,Joseph Powell,51,Male,4,1.0,0,1086,166.75,11,14809
13626,Joel Mcfarland,54,Female,3,1.0,0,1001,359,8,8451
1632,Amy Anderson,67,Female,3,1.0,3,826,284.6666666666667,14,8496
26937,Amy Lopez,27,Male,4,1.0,4,672,254.25,10,12913
41801,Chelsey Casey,48,Male,3,2.0,0,341,307,9,10563
31809,Sheila Watkins,47,Male,4,2.0,0,618,229.75,15,8198
1517,Crystal Gonzalez,48,Male,5,2.0,0,565,274.2,13,13391
29370,Timothy Lucas,63,Female,1,1.0,0,0,194,5,4711
30176,Megan Watson,24,Male,7,2.0,0,1115,246.28571428571428,15,14197
26016,Kari Klein,45,Female,6,3.0,0,1103,289.6666666666667,20,23784
28970,Shannon Martinez,43,Female,4,1.0,0,261,277.5,14,17637
16540,Brett Baker III,18,Male,4,1.0,0,400,229.5,12,5699
5992,Melissa George,53,Male,2,0.0,0,218,296.5,7,6581
7116,Amber Howe,37,Male,4,1.0,0,612,186.75,10,15448
17627,Justin Garner,27,Female,1,0.0,0,0,243,5,2530
43241,Jacqueline Fisher,57,Male,6,1.0,6,802,212.83333333333334,16,13707
45615,Brandi Newman,62,Female,5,1.0,5,929,158.4,17,12664
28032,Ashley Vasquez,41,Male,3,1.0,0,431,198.33333333333334,6,10953
3381,Kelly Conway,70,Male,4,3.0,0,1068,308,11,10288
10386,Jennifer Santos DDS,64,Female,6,0.0,6,928,295.3333333333333,18,18941
17772,Morgan Campos,18,Male,5,3.0,0,1196,280.4,20,14378
41285,Renee Jacobs,21,Female,8,3.0,0,1049,246.375,21,26800
14263,Bruce Greene,52,Female,6,2.0,0,1043,313.6666666666667,18,14721
47380,Christopher Higgins,28,Female,2,1.0,2,6,164,7,6551
24803,Christopher York,41,Male,3,1.0,0,1147,406,12,5524
33163,Diane Burns,63,Female,6,4.0,0,1030,325.6666666666667,17,15515
7020,Parker Brown,34,Male,2,2.0,0,972,110.5,9,3470
35712,Janice Lewis,43,Female,9,4.0,0,1005,360.3333333333333,27,24762
18809,Sabrina Villarreal,59,Female,3,1.0,0,283,347,11,8481
49727,Paul Murray,62,Male,7,3.0,0,1073,295.7142857142857,12,27376
1172,Stephanie Carroll,61,Male,5,3.0,0,947,254.8,17,12459
8831,James Williams,64,Female,3,0.0,3,623,393.3333333333333,13,5251
35151,Lori Vasquez,42,Female,7,3.0,0,1175,224.14285714285714,15,12336
12242,Kimberly Payne,39,Male,6,3.0,6,1166,196,16,12442
17589,Sarah Johnson,33,Male,4,1.0,0,1049,250.25,10,8245
36472,Melanie Evans,52,Female,6,5.0,6,1052,317.6666666666667,15,12304
39153,Jeffrey Johnson,68,Male,8,5.0,8,885,297.625,26,22026
47408,Lisa Montgomery,25,Female,5,3.0,5,308,275.4,19,11982
19584,Ivan Davis,20,Female,5,2.0,0,820,242.2,14,11134
35485,Rebecca Pierce,43,Male,3,2.0,3,219,412,12,7641
49082,Priscilla Powell,44,Female,3,1.0,0,674,193.66666666666666,7,9670
14450,Andrew Martinez,51,Female,7,1.0,0,1099,213.71428571428572,23,21395
38740,Shawn Poole,26,Female,4,0.0,0,605,121.25,10,4127
27770,Jamie Wood,42,Male,7,3.0,0,1109,371.57142857142856,22,24400
26924,Jacob Thompson,44,Male,4,0.0,4,413,250.25,13,12332
5694,Christine Pena,37,Female,12,5.0,0,1316,289.5,28,28996
41613,Beth Higgins,37,Male,5,3.0,0,323,222.2,16,11912
27847,Thomas Cameron,55,Male,2,1.0,2,143,276.5,7,3429
14491,Thomas Cooper,41,Male,7,3.0,7,1083,171.85714285714286,24,23102
24111,Lawrence Hendrix,68,Male,9,5.0,0,1305,213.33333333333334,39,28634
15020,Brian Gregory,70,Female,5,2.0,0,1219,218,20,8712
22523,Wesley Becker,50,Male,5,1.0,0,836,311.4,17,9026
12950,Luke Weeks,64,Female,6,2.0,0,1260,150.5,15,15428
43941,Debra Wiggins,21,Male,3,2.0,3,12,114,8,9677
43745,Mark Williams,25,Female,3,1.0,0,199,105,10,8590
15277,Anna Barajas,28,Female,2,1.0,0,1024,254,6,5438
42033,Holly Bowers,34,Female,4,3.0,0,921,206.25,13,7110
14094,Dawn Anderson,44,Female,5,1.0,0,686,182.4,13,16159
34400,Allison Jones,38,Male,7,5.0,0,878,254.42857142857142,23,26120
15322,Jessica Abbott,29,Male,4,2.0,0,699,284.25,17,8362
25245,John Hudson,40,Female,3,1.0,0,586,86,10,6921
49749,Kenneth Farmer,24,Male,3,2.0,3,907,261,3,8428
26099,Christina Collins,64,Female,3,2.0,0,445,269,14,7419
41669,David Ruiz,48,Female,6,2.0,6,1025,208.16666666666666,14,16036
25636,Seth Allen,19,Male,3,2.0,3,548,301.3333333333333,8,12215
30328,Sandra Brooks,38,Female,5,1.0,5,1158,166,13,15909
9980,Timothy Cantrell,60,Female,5,1.0,0,1072,220.4,13,18525
45716,Brandon Lowe,57,Male,4,2.0,0,682,250,15,17772
16499,Christine Love,43,Female,7,4.0,0,917,266.7142857142857,18,14412
29770,Benjamin Robinson,26,Male,8,3.0,8,1251,280.75,25,23130
4507,Justin Spears,52,Male,4,0.0,0,1144,123.25,14,16107
41232,Samantha Harmon,40,Male,9,4.0,0,1259,339.3333333333333,22,21072
17893,Jennifer Williams,51,Female,6,3.0,0,1224,312.6666666666667,17,16782
45607,Kevin Baker,25,Male,6,4.0,0,673,200.66666666666666,15,22111
5749,Jason Griffin,64,Male,4,3.0,0,761,308.5,13,6293
11441,Keith Martinez,52,Male,9,2.0,0,1160,296,21,25609
43938,Elizabeth Singh,19,Female,7,5.0,7,1090,315.14285714285717,21,18438
25643,Patricia Thomas,32,Female,6,3.0,0,967,177,13,15395
8825,Thomas Carson,70,Male,5,3.0,0,1239,320,16,14859
49073,Anna Fowler,61,Male,5,4.0,0,958,255.2,14,15081
9783,Vincent Guzman,45,Female,4,2.0,0,1165,176.75,7,6906
48348,Jacob Gomez,57,Female,3,2.0,0,756,248.66666666666666,13,7692
6783,Timothy Schwartz,54,Male,5,2.0,0,797,224.6,17,13806
5010,Melissa Olsen,18,Male,5,3.0,0,1073,191.4,21,10257
31840,Tanner Torres,37,Female,2,1.0,2,303,238.5,5,4431
8372,Tammy Meyer,46,Male,4,0.0,0,518,274.5,13,13431
13015,Sarah Smith,50,Female,4,0.0,0,389,270.75,12,8507
37448,Mark Thomas,39,Male,3,2.0,3,335,143.66666666666666,8,6505
48130,Vincent Nelson,48,Male,1,1.0,0,0,437,5,1261
23312,Brian Conner,63,Male,1,0.0,0,0,191,2,996
40001,Steven Spencer,66,Male,1,0.0,0,0,349,1,2844
31108,Deanna Adams,51,Male,1,1.0,0,0,288,1,5245
10285,Nancy Oliver,66,Female,2,1.0,0,270,228.5,7,6628
24084,Allison Banks,22,Female,1,0.0,1,0,427,5,3328
40904,Michael Fisher,21,Male,3,2.0,3,634,185,10,11010
8894,Tyrone Long,31,Female,1,1.0,0,0,253,3,5149
18847,Sharon Barber,50,Female,1,0.0,0,0,400,3,4793
20441,David Ferguson,69,Female,7,2.0,0,895,167,29,17752
7174,Amy Warren,23,Female,6,1.0,0,602,218,20,16622
6786,Peter Williamson,27,Male,12,7.0,12,1289,304.75,37,42385
11523,Samuel Boyd,57,Male,11,5.0,0,1244,243.8181818181818,33,24870
12080,Leah Carroll,60,Male,7,4.0,7,915,208.42857142857142,24,24297
22035,Johnathan Randolph,66,Female,5,4.0,0,1126,165.8,16,16096
45912,Lauren Hernandez,59,Male,4,1.0,0,1206,385.75,10,11733
13574,Richard Mcgee,27,Male,4,3.0,0,630,421.25,13,13290
40870,Marvin Vaughn,31,Male,5,4.0,0,883,301,16,10957
24050,Rachael Acosta,62,Female,6,3.0,0,943,219.5,14,16025
6622,Scott Thomas,30,Female,6,2.0,0,1042,369.5,13,14931
15252,Wendy Payne,70,Female,6,3.0,0,1185,302.5,12,15874
12726,Eric Roberts,19,Female,7,1.0,0,1034,159.71428571428572,19,20703
37746,Julie Ellis,26,Female,9,3.0,0,1323,356.77777777777777,27,22968
407,Michael Leonard,64,Male,7,0.0,0,1114,188.71428571428572,19,20644
15372,John Lopez,54,Male,4,3.0,0,180,337.5,15,8958
13688,Leslie Herrera,64,Male,5,3.0,0,825,241.8,18,14807
1898,Mary Livingston,19,Male,3,0.0,0,1056,184.33333333333334,7,9553
42457,Andrew Patterson,19,Male,7,3.0,0,717,338.85714285714283,18,13413
4762,David Bender,59,Female,7,4.0,0,942,248.57142857142858,25,18192
46177,Katelyn Smith,54,Male,5,1.0,5,1021,223.4,12,17368
7750,Adam Ponce,51,Male,7,3.0,0,1168,252,19,18831
17870,Eduardo Russell,70,Female,9,5.0,0,1120,220.44444444444446,27,22628
41371,Christine Gibson,54,Male,3,0.0,0,681,207.66666666666666,9,14402
49912,Wayne Shaffer,47,Male,4,1.0,0,1053,253,12,8375
27293,Robert Lawrence,34,Male,11,5.0,0,1230,263.09090909090907,35,26787
30151,Kelly Myers,41,Female,9,5.0,9,1120,261.3333333333333,28,26805
45275,Rodney Reyes,45,Female,6,3.0,6,768,249.33333333333334,18,9122
20030,Charles Evans Jr.,66,Male,4,0.0,0,663,435.75,15,8731
33052,Mary Lewis,18,Female,7,5.0,0,911,228.42857142857142,19,20890
31890,Jose Cooper Jr.,38,Male,7,3.0,7,765,172,16,20203
29554,Lauren Black,51,Female,7,4.0,0,1011,218.14285714285714,17,19985
12345,Thomas Bradley,69,Female,3,2.0,0,359,137.66666666666666,9,6809
16700,William Simon,67,Male,9,3.0,9,1240,312.8888888888889,25,22428
33031,Heather Williams,23,Female,7,3.0,0,896,301.85714285714283,22,20513
33358,Donald Welch,42,Male,5,3.0,0,745,194,11,10427
40039,April Barnes,50,Female,5,2.0,0,1251,375.4,16,16411
7842,Adrian Soto,61,Female,6,3.0,0,895,326.8333333333333,19,21839
2189,Valerie Myers,45,Female,6,2.0,0,1296,309,17,14215
2767,Richard Braun,23,Male,5,3.0,0,629,243.2,16,9572
26038,Anthony Mccarthy,55,Female,6,3.0,0,759,176.66666666666666,14,16081
15048,Nancy Smith,28,Male,6,3.0,0,1010,227,14,15540
41218,Marcus Dennis,48,Male,3,0.0,0,641,270,10,7326
282,Michael Fitzgerald,50,Female,8,3.0,0,1243,225.5,25,22195
47556,Melissa Watkins,63,Female,5,2.0,0,853,261.2,18,18754
36430,Brandon Cunningham,26,Female,5,1.0,0,1019,246.6,18,6730
39925,Andrew Gonzales,28,Female,5,4.0,0,988,358.4,14,8614
49385,Paul Johnson,35,Female,4,1.0,0,1224,125.5,9,11555
44035,Robin Cruz,25,Female,5,3.0,0,1024,252.4,13,10091
10074,Mark Carter,44,Female,5,2.0,5,1147,223.4,19,13302
6394,Luis Warren,66,Male,9,6.0,0,916,242.55555555555554,26,23106
4619,Danielle Meyer,31,Female,6,1.0,0,1145,204.33333333333334,17,18222
18188,Joseph Haas,21,Female,6,1.0,6,1129,238.83333333333334,19,16827
42504,Patricia Hayes,21,Female,5,4.0,5,1088,293.2,16,18614
17832,Amy Contreras,70,Male,9,4.0,9,574,262,27,25156
32998,Matthew Reed,38,Female,6,3.0,0,687,241.5,14,8366
9642,Heidi Davies,57,Female,9,5.0,0,1132,258.6666666666667,28,25928
32391,Andrew Reynolds,34,Female,3,0.0,0,359,394.6666666666667,14,6879
7600,Denise Sandoval DDS,54,Male,6,1.0,0,772,230.66666666666666,20,18261
29036,Sheryl Thompson,66,Male,5,1.0,0,801,237.8,13,12039
42343,Brooke Wise,22,Female,2,1.0,2,824,295.5,3,4172
21779,Misty Wilson,55,Female,4,1.0,0,507,226,12,12856
34088,Carmen Garcia,20,Male,5,1.0,0,973,284.8,11,13981
17646,Taylor Dean,66,Female,5,2.0,0,907,217.2,16,11460
16667,Emily Brady,52,Female,4,1.0,0,767,280.75,10,11944
8113,Timothy Walsh,34,Male,2,1.0,0,937,281,10,3462
24690,Michael Mitchell,65,Female,5,3.0,0,1014,229.6,18,11408
39072,Carol Hall,26,Male,3,1.0,0,1001,197.66666666666666,15,8928
19345,Mary Wells,46,Male,2,0.0,0,849,336,3,7687
17415,Stephanie Davis,38,Female,2,1.0,0,59,402.5,3,4129
29467,Savannah Le,25,Male,3,3.0,0,841,269.6666666666667,9,6335
43393,Lisa Thompson,50,Female,8,1.0,0,1215,303.875,25,17145
38053,Brandon Gray,69,Male,2,2.0,0,608,394.5,6,9270
23646,Kelly Gould,47,Male,5,1.0,5,1197,239.4,12,21168
32144,Kenneth Mitchell,65,Female,2,2.0,0,1,90,6,8289
42265,Casey Smith,52,Female,3,2.0,0,354,445,11,8190
17243,Ms. Teresa White,25,Male,4,4.0,0,934,266.75,9,12828
21113,Kari Foster,51,Male,2,2.0,0,124,390.5,6,5872
39334,Dillon Butler,29,Male,4,2.0,0,836,250,16,12996
19579,Brandon Eaton,34,Female,1,1.0,0,0,243,3,2249
45313,Marie Young,67,Female,1,1.0,1,0,498,2,5064
17139,James Davis,70,Female,1,1.0,0,0,188,3,3581
4232,Alexandra Sparks,65,Male,1,,0,0,88,4,1074
11872,Adam Young,50,Female,3,1.0,0,760,169.33333333333334,6,3967
44816,James Brown,34,Male,2,0.0,0,532,196,5,6369
48023,Troy Martinez,35,Female,1,1.0,0,0,418,1,2051
42805,Nicole Mueller,52,Male,1,,0,0,68,2,556
8730,Greg Jackson,66,Male,2,1.0,0,751,18,5,3051
49611,Raymond Phelps,19,Male,4,2.0,0,1077,270.75,14,18624
34070,Karen Santana,23,Male,8,4.0,0,1123,298.75,29,20448
31627,Gary Harris,33,Female,7,1.0,0,943,230.71428571428572,20,18286
38791,Christopher Jones,51,Female,9,2.0,0,1231,274,22,29388
6398,Melissa Heath,46,Female,5,1.0,5,1106,227,11,13252
25501,Megan Ballard,53,Male,10,4.0,0,1039,160.3,30,26403
7582,Mary Knight,46,Female,5,1.0,0,1134,200,11,19388
29228,Mrs. Laura Warren,47,Male,7,2.0,0,1309,364.57142857142856,27,13191
22992,Kevin Torres,55,Male,6,2.0,0,1011,333.8333333333333,23,14373
437,Nicole Brown,68,Male,7,2.0,0,713,205.14285714285714,17,22333
25213,Monica Davenport,61,Female,4,4.0,4,606,288.25,11,13844
911,Brenda Castaneda,68,Male,6,3.0,0,1115,267.6666666666667,23,19651
44388,Duane Baker,70,Female,5,1.0,0,665,308,18,11407
31480,Antonio Houston,61,Female,7,1.0,0,1108,334,24,16279
15461,Maria Alexander MD,41,Female,3,1.0,0,674,278,11,13847
18889,Margaret Garrison,35,Female,8,3.0,0,1151,250.75,28,25415
33688,Christopher Arias,43,Male,7,2.0,0,573,230.57142857142858,23,13209
40631,Kelly Gonzalez,25,Female,13,8.0,0,1314,293.9230769230769,43,30176
45074,Marc Myers,41,Female,5,1.0,0,849,267.8,12,16957
28901,Joyce Pollard,56,Male,10,5.0,0,1049,307.5,34,18851
971,James Baker,67,Male,10,5.0,0,1169,284.3,31,21880
15321,Glen Lopez,55,Female,8,2.0,0,1071,206.5,25,29635
37547,Joshua Gray,37,Male,8,3.0,0,1152,245.75,20,13545
19934,Brittany Lewis,68,Female,4,2.0,0,1042,189.5,13,13628
28597,Donna Jackson,68,Female,7,6.0,0,996,247.14285714285714,21,17623
46303,Edwin Harris,52,Male,7,2.0,0,1131,302.42857142857144,22,21333
26479,Jeffrey Hubbard,58,Female,9,1.0,0,1183,198.22222222222223,21,26774
17704,Diane Franklin,21,Male,8,3.0,0,1080,295.625,26,24955
29296,Mark Franklin,28,Female,4,2.0,4,915,198.25,11,8458
12879,Kathy Kemp,49,Female,5,2.0,0,993,294.2,11,13422
25652,Michael Cook,30,Male,5,2.0,0,934,322,15,9980
47514,Eric Rubio,31,Female,4,1.0,0,498,178.75,9,13967
7264,David Stokes,35,Male,3,1.0,3,355,109.33333333333333,11,3862
10090,Eric Howard,40,Female,4,2.0,0,1113,280.5,10,7554
42386,Valerie Cooper,65,Male,7,5.0,0,947,319,21,24193
795,Leslie Reed,40,Male,8,4.0,0,1249,299.625,27,10911
5271,Anthony Moran,18,Male,9,5.0,0,1086,209.55555555555554,17,24337
25458,Beth Gonzalez,31,Male,5,3.0,0,1208,261.8,11,8727
9287,Elizabeth Sullivan,22,Male,5,1.0,0,725,137.8,15,13409
46398,Sandra Graham,36,Female,6,1.0,0,1126,303.3333333333333,12,11386
15995,Amy Gutierrez,23,Female,7,3.0,0,1099,246.71428571428572,22,14980
49946,Maria Williams,70,Female,7,2.0,0,1133,257.14285714285717,22,19073
46471,Andrea Foster,57,Male,8,2.0,0,816,229.5,28,23438
5065,Erin Figueroa,23,Female,3,2.0,0,672,299,8,9343
25362,Joseph Hill,26,Female,3,2.0,3,197,177,13,10185
24054,Troy Robles,20,Female,6,1.0,0,872,239.16666666666666,23,14270
24235,Mr. Richard Nelson,50,Male,7,2.0,0,1333,180.42857142857142,26,19273
47979,Javier Gonzales,66,Female,9,2.0,0,1125,275.8888888888889,26,23647
29290,Brian Estrada,18,Female,3,2.0,0,96,219.66666666666666,8,5838
9914,Dr. Kathryn Christensen,59,Male,4,2.0,0,1199,143.5,6,9615
48154,Brian Robertson,18,Female,5,2.0,0,1085,215.8,16,16481
3393,Cindy Wilson,42,Female,3,2.0,3,1135,275,12,3516
29274,Wanda Singleton,37,Female,4,2.0,0,1103,246.25,12,8464
19773,Kevin Lang,68,Female,5,2.0,0,1267,186,13,13224
17679,Kelly Brown,56,Female,5,2.0,0,626,327,19,12913
40176,Tiffany Martinez,63,Male,2,1.0,0,50,171.5,3,3371
12115,Toni Anthony,70,Male,4,2.0,0,801,306.25,14,10951
21217,Claudia Roy,39,Male,2,2.0,0,1111,216.5,5,1941
19421,Kylie Garcia,41,Male,5,1.0,5,628,228.2,18,15536
6416,Alexander West,19,Female,5,4.0,0,888,211.2,16,16087
16299,Nathan Kirk,65,Male,3,1.0,0,899,289,10,5165
30581,Alice Brown,59,Male,5,2.0,0,606,238.4,14,14432
27187,Joshua Wood,67,Male,8,3.0,8,877,224.25,25,22276
41265,Ernest Moore,61,Male,3,1.0,3,666,259.6666666666667,9,9831
13078,Danielle Myers,20,Male,6,1.0,0,1108,278.1666666666667,21,12216
30403,Christopher Garcia,67,Male,3,0.0,0,273,148.33333333333334,10,8090
39768,Christine Nelson,22,Male,10,6.0,0,1146,188,24,21748
11947,Chelsea Medina,24,Male,7,4.0,0,1022,194,20,15530
42660,William Collins,20,Male,9,3.0,0,984,248.55555555555554,21,27975
9365,Mary Long,35,Male,3,2.0,3,694,298,11,11632
12273,Christine Allen,63,Female,4,0.0,4,316,284.25,12,10823
10950,Keith Williams,30,Male,6,1.0,6,1241,285.8333333333333,23,16667
21749,Julie Gonzalez,48,Female,3,2.0,3,930,163.66666666666666,5,9259
9179,Mark Hale,64,Female,3,0.0,3,764,325.6666666666667,8,10744
49822,Michael Ross,62,Male,4,2.0,4,887,183.25,16,10685
17071,Kyle Robinson,45,Male,1,1.0,0,0,273,2,4613
37180,Kevin Greene,47,Female,5,0.0,0,813,376.2,13,13698
6244,Nicholas Smith,64,Male,3,1.0,0,447,253.66666666666666,6,9896
45947,Lindsey Ross,27,Female,1,1.0,1,0,155,4,3927
13964,Susan Allen,66,Female,5,2.0,0,1120,267.2,14,16038
15107,Pamela Ware,34,Male,2,,0,517,160,5,4353
25566,Aaron Martinez,27,Female,5,3.0,0,345,214.6,11,12853
22945,Lindsay Edwards,46,Male,5,0.0,5,1155,317.4,13,14295
12798,Melinda Hawkins,64,Male,5,3.0,5,577,388.2,20,15558
4864,Elizabeth King,22,Female,2,1.0,0,642,289.5,3,3632
43627,Lisa Black,32,Female,2,1.0,2,310,188,10,6490
35096,Kelsey Johnson,38,Male,3,2.0,0,652,285,6,11525
9261,Janet Wood,24,Male,4,1.0,0,645,254.25,11,9190
