customer_id,customer_name,customer_age,gender,order_count,orders_returned,total_churn,tenure_days,average_total_per_cart,total_qty_purchased,total_spent_historic,payment_creditcard,payment_debit,payment_crypto,payment_paypal,payment_cash,cat_electronics,cat_home,cat_clothing,cat_books
36511,Michelle Bell,57,Female,3,1.0,0,642,312.3333333333333,9,6203,2,0,1,0,0,1,1,0,1
8742,Stephen Miller,34,Female,3,1.0,0,376,171.33333333333334,8,8120,3,0,0,0,0,0,2,0,1
13408,Anthony Ryan,18,Female,3,1.0,0,447,215,13,8354,2,0,0,0,1,0,0,2,1
45319,Thomas Lopez,40,Female,4,2.0,4,783,297,14,7741,2,0,0,2,0,0,2,0,2
33317,Brian Cardenas DDS,37,Male,5,3.0,0,1168,374.6,13,11528,3,0,0,1,1,0,1,3,1
39758,Brian Hayes,40,Male,9,1.0,0,1130,206,23,24682,5,0,2,1,1,3,0,1,5
21820,Felicia Daniels,31,Male,5,1.0,0,635,176,15,12590,4,0,0,0,1,1,1,2,1
39734,John Gonzales,29,Male,4,3.0,0,1004,169.75,9,8965,2,0,0,1,1,0,3,0,1
11545,Sandra Smith,51,Male,5,2.0,0,1071,151,20,13298,2,0,1,2,0,2,0,1,2
1436,Mandy Jimenez,66,Female,3,2.0,3,202,296,15,10908,1,0,1,1,0,0,1,1,1
181,Jeffrey Aguilar,57,Male,3,1.0,0,420,209,8,8615,1,0,0,1,1,1,0,1,1
22683,Danielle Aguirre,46,Male,7,1.0,0,1265,219,17,23253,4,0,0,2,1,3,1,2,1
34078,Candice Douglas,26,Female,8,2.0,0,1118,241,24,18250,5,0,1,1,1,3,1,3,1
6079,Janet Blair,48,Female,7,3.0,0,1051,225,18,24478,1,0,1,2,3,0,4,2,1
7288,Richard Leonard,51,Female,3,0.0,0,605,214,6,5956,3,0,0,0,0,1,1,1,0
24736,William Larson,61,Male,7,4.0,0,1168,302.7142857142857,17,23979,1,0,3,2,1,1,1,2,3
28178,Jonathan Humphrey,26,Female,5,1.0,5,1038,140.8,19,15392,2,0,0,2,1,1,2,0,2
26564,Stephen Wade,41,Female,6,1.0,0,1154,214.33333333333334,21,21810,2,0,0,4,0,2,1,2,1
18759,Sherri Sanchez,40,Male,3,1.0,3,657,312.3333333333333,10,7758,0,0,2,1,0,1,0,0,2
2112,Eric Walton,27,Female,1,0.0,1,0,155,2,2813,1,0,0,0,0,0,1,0,0
38523,Isaac Washington,20,Female,2,0.0,2,301,238,6,8309,0,0,0,0,2,0,1,0,1
35620,Sharon Johnson,23,Female,7,2.0,0,952,366,22,24130,1,0,0,3,3,2,0,3,2
36662,Mary Clayton,66,Male,6,4.0,0,947,221.66666666666666,20,21857,3,0,0,3,0,2,1,1,2
20866,Michael Cruz,69,Female,6,5.0,6,1045,228.5,20,17185,1,0,0,4,1,2,1,2,1
38021,Tony Chen,55,Female,6,2.0,6,1048,254,19,20047,2,0,0,3,1,2,0,3,1
5096,Allen Long,48,Female,7,2.0,0,1253,160,21,23628,2,0,1,2,2,3,1,1,2
681,Dr. Kenneth Shields,52,Female,7,4.0,7,1293,211.14285714285714,26,27789,5,0,1,1,0,1,2,3,1
10482,Cindy Jackson,51,Male,5,3.0,0,1244,198,18,13220,3,0,0,2,0,2,0,3,0
18438,Joseph Johnson,64,Male,5,1.0,0,793,308,20,13990,4,0,0,1,0,1,1,1,2
39420,Stacy Mcintyre,41,Male,5,2.0,0,888,277.2,9,12326,0,0,2,2,1,2,1,1,1
36949,Anthony Ross,42,Female,13,6.0,0,1175,224.15384615384616,41,38569,5,0,1,5,2,2,5,4,2
39850,Mark Olson,34,Male,4,0.0,0,1108,293,12,9255,3,0,1,0,0,1,1,2,0
33241,Cody Davis,31,Male,5,2.0,0,293,182.4,18,12377,3,0,0,1,1,1,2,1,1
20722,Laura Patterson,39,Male,2,2.0,0,407,281.5,6,1023,1,0,0,1,0,1,0,0,1
17944,Javier Evans,20,Female,5,2.0,5,1098,208.8,16,10969,2,0,1,2,0,1,0,0,4
1037,Kristen Jimenez,62,Male,3,0.0,0,549,288.6666666666667,6,11701,0,0,0,2,1,1,1,0,1
6892,Denise Schmidt,27,Male,7,3.0,0,687,237.14285714285714,21,21872,4,0,0,2,1,3,0,0,4
48629,Kimberly Alexander,43,Male,6,3.0,0,1256,284.1666666666667,17,13522,4,0,0,2,0,2,1,2,1
14057,Derrick Deleon,31,Female,6,3.0,0,1050,163.33333333333334,17,18996,2,0,1,0,3,1,1,1,3
42959,James Rodriguez,64,Male,6,1.0,0,1164,244.5,14,19560,3,0,1,2,0,2,1,3,0
29778,Gabriel Riggs,41,Male,8,2.0,0,1037,232.5,25,20111,4,0,0,3,1,2,0,3,3
34083,Maureen Alexander,25,Male,4,1.0,0,523,227.25,10,13358,1,0,1,2,0,0,1,3,0
22972,Tina Wright,41,Female,9,3.0,0,1290,285.6666666666667,29,22685,6,0,1,2,0,2,2,3,2
16863,Michael Hall,51,Female,4,0.0,0,759,168.5,11,9348,1,0,0,1,2,1,1,1,1
16849,Kristine Jenkins,42,Female,5,2.0,0,757,249.2,13,14602,2,0,1,2,0,1,1,1,2
28151,Albert Arnold,24,Male,6,3.0,0,1004,122.16666666666667,18,11893,4,0,0,1,1,1,1,3,1
22505,Michael Smith,23,Female,2,0.0,0,703,222.5,6,5433,1,0,0,1,0,0,1,1,0
4303,Valerie Phelps,26,Female,6,3.0,6,682,266.1666666666667,12,15995,4,0,1,0,1,2,2,1,1
48903,Joseph Grant,31,Male,4,1.0,0,1231,337.75,10,11115,1,0,0,2,1,2,1,1,0
17548,Joshua Roman,50,Male,4,2.0,0,623,374.25,13,13357,3,0,0,1,0,2,1,0,1
25274,Dr. Krystal Patton,52,Female,10,5.0,0,757,249.7,25,34640,3,0,2,4,1,2,2,2,4
40357,Daniel Cherry,66,Female,5,3.0,5,1148,260.4,14,15341,0,0,0,4,1,2,1,1,1
47235,Valerie Smith,60,Male,5,4.0,0,1108,236,21,11409,2,0,0,3,0,0,1,3,1
31517,Melinda Andersen,22,Female,4,1.0,0,906,279.5,15,8063,0,0,1,1,2,1,1,2,0
37641,James Davis,38,Female,6,3.0,6,978,230.83333333333334,19,12966,2,0,0,2,2,2,2,1,1
37516,Amber Jordan,39,Male,7,1.0,0,869,274.57142857142856,22,22553,3,0,2,1,1,2,1,3,1
13369,Alex Yoder,55,Female,5,1.0,0,799,227,13,12408,4,0,0,0,1,1,2,2,0
19514,Matthew Hughes,45,Female,8,4.0,0,1055,217.625,24,22966,3,0,0,2,3,1,1,3,3
34554,Amy Herman,64,Female,6,1.0,0,1222,238.5,15,15168,2,0,2,1,1,1,2,1,2
10870,Christina Murphy,45,Male,3,2.0,0,1002,442.6666666666667,9,6768,1,0,1,1,0,2,0,0,1
21774,Linda Tucker,31,Female,8,3.0,0,1197,244,22,18234,2,0,0,4,2,3,3,2,0
30519,Bradley Preston,57,Female,5,2.0,5,819,156.6,13,12450,1,0,0,4,0,0,1,3,1
2287,Shannon Wright,65,Female,3,2.0,3,371,271.3333333333333,7,10449,1,0,0,1,1,0,0,2,1
13784,Tiffany Williams,34,Female,7,3.0,0,1136,243.71428571428572,22,17815,3,0,2,2,0,3,1,1,2
36417,Briana Williams,39,Female,4,1.0,0,561,180.25,10,16352,3,0,0,1,0,0,1,1,2
42775,Alexandra Harris,21,Female,4,0.0,0,938,292,11,15622,0,0,2,2,0,1,2,0,1
22194,Paul Smith,45,Male,4,3.0,0,1080,251.25,12,8888,1,0,1,1,1,2,0,1,1
21039,Jennifer Pennington,24,Male,4,3.0,0,724,282.25,14,15521,1,0,0,3,0,1,0,1,2
38434,Todd Carr,34,Male,4,3.0,0,958,284.5,7,14087,0,0,0,3,1,0,0,3,1
20425,Blake Bradley,38,Male,5,4.0,5,576,205.6,17,14608,4,0,0,1,0,1,0,1,3
48854,Richard Warner,19,Male,6,4.0,0,1009,321.6666666666667,16,12455,5,0,0,1,0,3,0,2,1
15279,James Wall,30,Male,4,0.0,0,992,283.75,12,16276,1,0,0,3,0,0,2,0,2
21434,Ms. Rachael Cabrera,25,Female,6,1.0,0,1193,205.16666666666666,23,19229,2,0,1,1,2,1,3,1,1
40286,Nicole Spears,28,Female,4,1.0,4,705,197.25,15,14303,3,0,1,0,0,0,2,1,1
22741,Justin Smith,50,Male,5,2.0,0,1120,257.8,18,12537,3,0,1,1,0,1,0,1,3
33324,Mr. Gordon Simmons,45,Female,2,1.0,0,654,333,5,8384,2,0,0,0,0,0,0,2,0
41745,Gregory Ingram,61,Male,4,3.0,0,872,278.75,18,11026,2,0,0,2,0,1,2,1,0
4070,Evan Delgado,68,Male,3,2.0,0,684,288.6666666666667,8,8584,1,0,0,2,0,1,0,2,0
46870,Mrs. Amy Wood,42,Female,2,0.0,0,312,457.5,6,5215,2,0,0,0,0,1,0,1,0
37111,Nicole Drake,36,Male,4,2.0,4,278,165.75,16,15552,4,0,0,0,0,2,0,1,1
40911,Timothy Ibarra,35,Female,7,2.0,0,1053,237.14285714285714,23,16078,2,0,2,2,1,1,1,3,2
17955,Paul Lopez,47,Female,5,2.0,0,999,254.6,15,15146,2,0,0,0,3,1,2,0,2
10723,Nicole Davis,65,Female,3,1.0,0,1065,244.66666666666666,13,11193,2,0,0,0,1,1,0,1,1
14297,Christopher Payne,54,Female,4,1.0,0,624,264.25,10,5534,1,0,1,1,1,0,2,1,1
25778,Jacqueline Thomas,18,Female,2,1.0,0,196,216,5,6599,1,0,0,1,0,0,1,1,0
41707,Michael Blair,44,Male,5,1.0,0,634,258.4,16,12194,2,0,0,2,1,1,0,3,1
37430,Benjamin Gardner,29,Female,5,3.0,0,896,185.8,18,15321,2,0,0,2,1,1,1,3,0
2232,Lawrence Baker,30,Male,7,4.0,0,1243,345.57142857142856,20,20459,3,0,1,2,1,2,1,1,3
13610,Brianna Lewis,40,Male,4,3.0,0,997,272,10,13013,0,0,1,2,1,1,0,0,3
1493,Elizabeth Dougherty,27,Female,2,1.0,0,120,330,4,6341,1,0,0,1,0,0,1,0,1
43495,John Holland,67,Female,3,1.0,0,759,302.6666666666667,11,4115,1,0,1,1,0,0,0,0,3
7404,Brian Lee,66,Female,3,2.0,0,435,251.33333333333334,6,9770,0,0,1,1,1,0,0,1,2
21081,David Caldwell,29,Male,6,4.0,6,1081,231.66666666666666,13,16069,3,0,0,3,0,1,2,2,1
1504,Michael Brooks,29,Female,5,2.0,0,992,291,12,11605,3,0,0,2,0,1,0,2,2
18385,Edgar Fisher,51,Male,2,0.0,0,366,256.5,8,5991,1,0,1,0,0,0,0,0,2
35583,Patrick Cox,18,Male,7,2.0,7,1262,270.7142857142857,17,20943,3,0,1,1,2,2,2,1,2
4982,Erin Maynard,46,Female,2,2.0,0,321,39,3,4461,1,0,0,0,1,0,1,0,1
24959,James Smith,54,Male,4,2.0,0,795,238.5,14,11674,0,0,0,2,2,1,0,1,2
4122,Zachary Whitaker,49,Female,5,3.0,5,1057,211.4,15,17676,2,0,0,3,0,3,1,0,1
42905,Brian Sandoval,44,Female,7,1.0,0,1275,278.14285714285717,24,22600,2,0,0,4,1,0,3,4,0
13271,Jessica Cunningham DDS,62,Male,7,1.0,0,956,342.14285714285717,23,20082,2,0,1,3,1,0,1,4,2
43377,Brian Robinson,38,Male,10,1.0,0,1138,226.6,34,24749,5,0,0,2,3,4,0,2,4
9070,Daniel Johnson,27,Female,4,1.0,4,817,349.25,10,11388,1,0,0,1,2,1,1,0,2
10407,Jesse Mueller,50,Male,8,2.0,0,511,265.75,15,19570,1,0,3,2,2,1,1,4,2
5462,Amanda Buchanan,67,Male,9,5.0,0,1240,275.1111111111111,24,21180,5,0,0,3,1,0,1,7,1
18585,Jesse Park,36,Male,9,4.0,0,1248,317.55555555555554,25,20236,4,0,1,4,0,2,1,2,4
30067,Kevin Miller,43,Female,3,1.0,0,576,183,8,5473,1,0,0,2,0,2,0,1,0
39811,Valerie Bird,57,Male,3,2.0,0,513,159.66666666666666,8,4475,1,0,1,0,1,0,1,2,0
2538,Miss Sophia Hoffman,30,Male,11,3.0,11,1044,276.1818181818182,36,20385,4,0,1,4,2,2,1,3,5
17622,Jason Park,60,Female,4,2.0,0,950,330.75,12,9392,2,0,0,1,1,0,0,2,2
22764,Kenneth Ramos,37,Male,5,3.0,0,979,315.8,12,17685,1,0,1,2,1,2,0,2,1
37914,Michael Weaver,48,Male,8,1.0,8,571,333.625,27,18294,4,0,0,2,2,1,2,2,3
6386,Dana Williams,40,Female,4,1.0,0,912,260,11,6092,1,0,0,2,1,2,1,0,1
29475,Melissa Nguyen,38,Female,4,1.0,4,296,229.5,13,9034,2,0,1,1,0,0,1,2,1
43560,David Braun,40,Female,2,1.0,2,560,224.5,5,4656,2,0,0,0,0,0,0,1,1
7406,Melissa Haney,49,Male,7,0.0,0,1258,197.28571428571428,21,9738,1,0,0,3,3,2,0,3,2
26437,Luke Davila,59,Female,3,2.0,0,681,260,4,4644,0,0,0,2,1,0,1,1,1
5810,Michael Gonzalez,34,Female,2,0.0,0,935,266.5,5,5570,1,0,0,0,1,0,0,0,2
25965,Lisa Rhodes,29,Female,6,3.0,0,782,177.5,20,17101,2,0,1,2,1,1,1,1,3
12474,Christopher Lewis,28,Male,10,8.0,0,1144,251.6,34,30481,3,0,0,1,6,3,2,4,1
4610,Benjamin Rodriguez,42,Male,4,2.0,0,540,340,10,12562,1,0,1,0,2,1,1,2,0
38947,Mary Orozco,30,Female,6,3.0,0,467,210,23,17439,2,0,2,1,1,1,0,2,3
31951,Chad Huber,69,Female,7,4.0,0,804,327.85714285714283,23,18037,4,0,1,1,1,2,1,3,1
43815,Tracey Tran,52,Male,2,1.0,0,424,239.5,4,7445,0,0,1,0,1,0,0,0,2
13210,Jennifer Jones,63,Male,8,3.0,8,764,167,25,17927,5,0,1,0,2,2,4,1,1
37243,Kathryn Johnson,39,Male,4,0.0,0,782,98,11,8958,2,0,0,2,0,1,0,2,1
18830,Kellie Wilson,26,Female,1,0.0,0,0,68,4,2893,0,0,0,1,0,1,0,0,0
21101,Casey Williams,41,Female,3,2.0,3,461,417.6666666666667,4,9083,2,0,0,1,0,2,0,0,1
9782,Sarah Ellison,26,Female,6,1.0,0,665,290.8333333333333,26,13436,2,0,0,1,3,2,1,2,1
6675,Christina Webb PhD,62,Male,2,1.0,0,78,183.5,8,3889,1,0,0,1,0,0,1,1,0
8441,Zachary Burton,27,Female,6,5.0,0,992,141.83333333333334,12,17569,1,0,2,1,2,2,2,0,2
34637,Kristen Barnes,50,Female,5,3.0,0,878,248.2,16,15319,5,0,0,0,0,3,0,1,1
25208,Emily Johnston,54,Male,4,0.0,4,1207,128.75,8,13347,0,0,0,3,1,1,0,2,1
38356,Sara Lewis,59,Male,2,0.0,2,200,105,7,8636,1,0,1,0,0,2,0,0,0
677,Jamie Hall,55,Male,8,3.0,8,1171,201.5,20,25693,0,0,0,3,5,0,2,5,1
24700,Michael Dennis,34,Female,5,0.0,0,1242,297,16,14633,2,0,1,2,0,1,1,2,1
26194,Michael Hill,49,Male,6,0.0,6,670,183.33333333333334,16,6596,2,0,1,2,1,0,2,3,1
31363,Diana Chung,23,Male,7,1.0,0,1084,212.57142857142858,26,17821,3,0,1,1,2,0,2,2,3
5685,Nicholas Wilson,56,Female,5,5.0,5,1199,270.4,15,10794,2,0,1,2,0,1,0,1,3
35679,Paul Morris,39,Male,12,8.0,0,1245,210.83333333333334,36,31849,9,0,0,1,2,1,3,6,2
6688,Scott Foster,39,Female,5,2.0,0,863,275.4,20,9649,1,0,0,3,1,2,0,2,1
22698,Robert Mcguire,62,Female,4,1.0,4,1002,318.25,16,17465,3,0,0,0,1,0,2,1,1
35309,Richard Russo,30,Female,4,4.0,0,918,378.5,10,15543,0,0,1,0,3,1,0,2,1
34506,Stacy Johnston,63,Male,4,1.0,0,486,411.75,14,12864,2,0,0,2,0,3,0,0,1
7082,Melanie Montgomery,28,Male,4,2.0,0,801,253.5,10,10176,2,0,1,1,0,1,0,2,1
49795,Joshua Moore,63,Male,5,2.0,0,1010,247.8,8,16694,1,0,1,1,2,0,2,1,2
13281,James Brown,36,Female,6,1.0,0,741,316.8333333333333,17,13848,2,0,2,1,1,2,2,1,1
6442,William Nielsen,58,Female,5,2.0,0,1169,395.6,16,14233,1,0,0,3,1,0,0,2,3
30926,Kathryn Mccormick,69,Male,9,3.0,9,1283,272.44444444444446,23,30840,2,0,1,5,1,1,2,4,2
36446,Michelle Myers,36,Male,5,2.0,0,1040,124.4,12,11269,1,0,1,1,2,1,0,2,2
11756,Kenneth Smith PhD,60,Male,3,1.0,0,731,168,6,5950,2,0,0,1,0,1,2,0,0
19132,Anthony Parks,43,Male,8,5.0,8,971,291.5,19,22977,3,0,1,1,3,0,0,3,5
15684,Heather Gibbs,33,Male,5,3.0,0,1188,400,14,16890,3,0,1,0,1,0,1,3,1
36339,Zachary Vargas,64,Male,3,1.0,3,378,355.3333333333333,11,12709,1,0,0,2,0,2,1,0,0
8602,Amy White,53,Male,6,1.0,6,790,337.1666666666667,20,18605,1,0,0,3,2,1,3,1,1
35731,Adrian Burch,70,Female,5,2.0,0,755,180,11,16092,3,0,0,1,1,2,0,2,1
10763,Angel Powell,18,Male,5,2.0,5,1096,280.2,13,12821,0,0,1,2,2,1,3,0,1
25364,Brian Flores,37,Male,5,4.0,0,991,353.6,16,20606,3,0,0,2,0,0,2,1,2
36715,Nicholas Johnson,70,Male,4,1.0,0,944,252.5,11,9036,3,0,0,1,0,1,1,1,1
17419,Jason Garcia,29,Female,4,3.0,0,580,166.5,12,12771,2,0,1,0,1,1,0,2,1
39824,Sandra Walter,45,Female,11,6.0,11,1208,251.63636363636363,31,22064,4,0,1,6,0,4,3,3,1
17370,Mackenzie Weaver,39,Male,6,4.0,0,1057,226.83333333333334,27,18373,2,0,0,4,0,1,2,1,2
37568,Amanda Dunlap,39,Female,7,2.0,0,1237,195,22,17993,3,0,0,2,2,1,0,3,3
34372,Joshua Valdez,39,Female,12,6.0,0,1258,208.5,34,33842,5,0,0,4,3,3,5,2,2
2801,Jacqueline Stokes,45,Female,7,3.0,0,918,267,18,20903,2,0,2,2,1,3,1,1,2
31129,Matthew Pierce,54,Male,7,3.0,0,1258,288.7142857142857,27,13990,4,0,0,3,0,0,1,2,4
19933,Dr. Lori Baker,62,Female,3,1.0,0,339,226.66666666666666,11,3093,1,0,0,0,2,0,1,0,2
17912,Angel Kennedy,57,Male,4,3.0,0,831,249.5,15,14835,2,0,0,2,0,2,0,1,1
34558,Justin Myers,46,Male,4,0.0,0,314,228,11,10071,0,0,1,1,2,0,2,0,2
14026,Mary Baker,41,Female,5,3.0,0,895,266.4,11,11913,3,0,0,2,0,0,3,1,1
8130,Natasha Jones,53,Female,4,3.0,0,345,167,16,15243,2,0,1,0,1,0,0,3,1
43057,Tiffany Stokes,24,Female,3,2.0,0,989,347.6666666666667,9,5601,0,0,0,1,2,0,1,2,0
26686,Eugene Obrien,68,Male,6,2.0,0,950,236.33333333333334,17,22459,3,0,0,2,1,1,0,2,3
34598,Sara Richmond,27,Male,5,3.0,0,1055,316.6,14,12408,1,0,0,2,2,2,0,0,3
6956,Amanda Williams,41,Male,4,0.0,0,329,321.5,14,9503,0,0,0,0,4,1,1,0,2
31771,Jaime Cannon,49,Female,7,2.0,7,1285,204.57142857142858,21,18410,3,0,1,3,0,2,0,2,3
47753,Audrey Lopez,22,Female,2,0.0,0,323,403,7,5924,2,0,0,0,0,0,1,0,1
30388,Joyce Hendricks MD,61,Female,4,2.0,0,714,204.25,12,10673,1,0,0,2,1,1,0,0,3
12398,David Ortiz,51,Female,4,1.0,4,968,118.75,9,11330,2,0,1,1,0,2,0,1,1
40889,Robert Tran,60,Female,7,1.0,0,1091,204.85714285714286,19,15539,2,0,2,1,2,2,2,2,1
2035,Cheryl Grant,46,Female,7,6.0,0,902,197.57142857142858,20,17150,5,0,1,1,0,2,0,4,1
49702,Mr. Eric Washington,66,Female,6,3.0,0,930,264.3333333333333,20,11859,5,0,0,1,0,1,0,1,4
32679,Kristen Stephens,24,Male,6,2.0,0,916,198.66666666666666,22,17721,2,0,1,0,3,0,2,1,3
11256,Michael Nielsen,46,Female,7,4.0,0,985,178.85714285714286,18,20100,2,0,1,2,2,3,3,0,1
15829,Wendy Gonzalez,36,Female,1,,1,0,297,3,4109,1,0,0,0,0,0,1,0,0
28001,Nancy Williams,64,Female,4,0.0,0,692,147.75,9,8620,1,0,0,3,0,1,1,1,1
28226,Kevin Roman,46,Female,6,3.0,6,1140,212.33333333333334,17,12511,2,0,1,2,1,1,1,2,2
45176,Eric Nichols,25,Male,1,,0,0,470,3,2925,0,0,0,1,0,0,0,1,0
21504,Micheal Hill,60,Male,3,2.0,0,813,328.3333333333333,11,5822,1,0,0,2,0,2,0,0,1
47121,Nicholas Newton,58,Female,3,2.0,3,965,435,10,6253,2,0,0,0,1,0,1,0,2
45065,Scott Edwards,64,Male,3,0.0,0,650,331.3333333333333,12,5892,1,0,0,1,1,0,2,0,1
5571,Mitchell Gill,60,Male,4,3.0,0,515,334,12,7113,2,0,0,2,0,2,0,0,2
5055,Kathleen Warner,43,Male,1,0.0,0,0,252,1,881,0,0,1,0,0,0,1,0,0
26389,Mark Blanchard,38,Female,6,0.0,0,740,368.3333333333333,21,16219,2,0,0,3,1,2,1,2,1
15179,Michelle Rowe,55,Female,3,1.0,0,314,175.66666666666666,12,8810,0,0,2,1,0,0,2,0,1
6959,Michael Rivers,25,Female,3,1.0,0,995,340.6666666666667,10,8816,2,0,0,0,1,0,1,2,0
31274,Ronald Young,28,Male,3,2.0,0,1084,444.6666666666667,12,11206,1,0,1,1,0,0,2,0,1
32209,Keith Phillips,63,Female,2,0.0,2,858,322,6,5523,0,0,0,1,1,1,0,1,0
125,Tracy Palmer,34,Female,2,1.0,2,347,249.5,4,4708,1,0,0,0,1,0,0,0,2
27555,Terry Hodges,68,Female,3,2.0,0,342,148.33333333333334,5,8164,0,0,1,1,1,1,0,1,1
16891,Elizabeth Banks,19,Female,1,1.0,0,0,359,2,325,0,0,0,1,0,0,0,1,0
42138,Mackenzie Valentine,57,Female,1,1.0,1,0,215,2,2828,0,0,0,0,1,1,0,0,0
32912,Parker Walters,55,Male,1,0.0,1,0,38,1,1067,1,0,0,0,0,0,1,0,0
8097,Deborah Robertson,28,Male,2,0.0,0,547,180,5,4495,0,0,2,0,0,0,0,0,2
25960,Stephanie Nguyen,51,Female,3,1.0,0,257,151.33333333333334,12,4870,1,0,0,2,0,1,1,1,0
29184,Allen Griffin,19,Male,8,6.0,8,843,340.375,32,18291,2,0,0,2,4,0,3,4,1
16361,Katherine Wall,26,Male,6,2.0,0,1004,225.33333333333334,18,23456,3,0,0,1,2,2,1,2,1
2600,Amber Duncan,40,Male,9,2.0,0,1308,268.6666666666667,32,25167,4,0,1,3,1,3,0,3,3
23136,Juan Warren,53,Male,3,2.0,0,364,237.66666666666666,6,7058,1,0,1,0,1,0,1,0,2
44960,Eddie Benitez,24,Male,6,2.0,6,753,311.3333333333333,15,14667,4,0,0,1,1,2,2,1,1
44564,Sherry Shields,23,Female,3,1.0,3,224,274.3333333333333,10,10176,1,0,0,0,2,3,0,0,0
246,Brandy Wilkins,33,Female,7,3.0,0,934,215.42857142857142,15,16653,3,0,1,2,1,2,1,1,3
27999,John Brock,21,Female,5,2.0,0,1167,258.2,12,15538,2,0,1,0,2,0,3,0,2
34909,Richard Larsen,51,Female,5,2.0,5,1085,288.8,17,13356,1,0,0,3,1,1,1,1,2
21137,James Johnson,56,Female,2,1.0,0,624,238.5,2,7028,1,0,0,1,0,0,1,0,1
48973,Jacob Hayes,65,Male,5,3.0,0,989,184.6,10,18214,2,0,2,0,1,3,0,0,2
13504,Tyler Knight,51,Male,7,3.0,0,912,263.85714285714283,24,16393,1,0,2,3,1,2,0,3,2
5550,Lacey Walker,20,Male,5,1.0,5,1202,309.2,18,13998,1,0,1,2,1,0,0,3,2
6872,Clayton Mitchell,26,Female,2,2.0,0,1021,229,4,6362,0,0,1,1,0,1,0,0,1
1667,Tim Mayo,54,Male,5,2.0,0,1042,242.8,14,15131,3,0,0,1,1,1,2,1,1
33172,Dean Lee,70,Female,5,2.0,0,1212,223,14,12923,0,0,0,4,1,0,1,1,3
29069,Todd Brown,27,Male,2,0.0,0,193,137.5,4,5380,1,0,0,0,1,1,1,0,0
32356,Michael Hicks,39,Male,3,2.0,0,1179,250.66666666666666,7,7818,2,0,0,1,0,1,0,1,1
41671,Teresa Davis,26,Female,6,1.0,6,914,260.3333333333333,16,13222,3,0,0,1,2,2,2,1,1
26306,Raymond Gutierrez,38,Male,4,1.0,0,814,199,8,3934,2,0,0,1,1,0,0,3,1
10432,Colleen Moreno,18,Female,7,5.0,0,1216,189.71428571428572,22,11693,4,0,2,1,0,0,2,3,2
12598,Amy Allen,33,Female,8,4.0,0,1301,204.875,18,16050,5,0,1,1,1,1,1,3,3
33402,Cheryl Collier,20,Female,6,2.0,6,1078,294.8333333333333,13,16739,5,0,0,1,0,2,0,2,2
9371,Vanessa Humphrey,55,Male,3,0.0,0,433,265,8,6274,0,0,1,1,1,1,1,1,0
11180,David Lee,61,Female,5,1.0,0,759,313.4,15,13142,2,0,2,1,0,0,1,3,1
46384,Brittany Brown,59,Female,6,3.0,0,702,286.6666666666667,24,18043,4,0,0,2,0,2,0,2,2
3874,Leslie Walker,49,Female,7,1.0,7,856,255.57142857142858,20,14505,3,0,1,1,2,1,0,1,5
4914,Shannon Cantrell,25,Female,4,1.0,4,999,81.75,13,12260,1,0,0,2,1,1,0,1,2
9078,Taylor Tanner,42,Female,4,1.0,4,527,131.25,13,8487,0,0,0,2,2,1,0,1,2
17222,Erin Rogers,41,Male,5,1.0,5,962,437.6,18,8363,2,0,0,0,3,1,2,0,2
14906,Michael Barry,63,Male,5,2.0,0,1224,213.4,15,17583,3,0,1,1,0,0,2,1,2
13782,Diana Johnson,18,Female,6,4.0,6,1226,238.16666666666666,12,13412,4,0,1,1,0,0,0,4,2
24634,Jacob Wood,60,Female,6,3.0,0,871,195.16666666666666,16,19301,2,0,1,2,1,1,1,2,2
34776,Joseph Arias,56,Male,4,0.0,0,941,288.25,11,11396,0,0,1,2,1,1,0,3,0
7732,Victor Smith,54,Female,7,5.0,0,734,220,16,19233,3,0,0,1,3,4,1,2,0
11024,Jessica Klein,21,Female,3,1.0,3,1118,112.66666666666667,8,7303,0,0,0,1,2,0,0,1,2
8767,Peter Dean,45,Male,4,1.0,0,967,274.25,8,11342,0,0,2,2,0,3,0,1,0
12126,Lauren Osborn,57,Male,4,3.0,0,858,241.75,15,13314,1,0,0,2,1,1,1,1,1
1462,Thomas Knox,57,Male,5,2.0,0,974,238.6,16,10229,2,0,1,0,2,1,1,2,1
41775,Sarah Lozano,30,Female,5,4.0,0,1050,240.4,17,11250,2,0,0,2,1,3,2,0,0
36070,Frederick Pineda,44,Female,4,3.0,4,1085,307.75,10,8999,3,0,1,0,0,0,1,1,2
36101,Anne Thomas,21,Female,8,3.0,0,825,264.75,23,19332,4,0,1,0,3,1,1,3,3
16797,Jeffrey Anderson,24,Male,6,2.0,0,952,272.6666666666667,20,15408,3,0,0,0,3,2,1,2,1
4717,Christina Bates,58,Male,5,2.0,0,997,336,15,11817,2,0,0,1,2,0,0,4,1
35198,Anthony Williams,63,Female,6,2.0,0,1256,291,19,20147,4,0,1,1,0,1,2,2,1
26539,Laurie Rice,27,Female,5,4.0,0,1169,167.6,16,15921,4,0,0,1,0,1,0,2,2
21844,Joseph Kirk,27,Female,4,1.0,4,1038,170.5,13,7675,2,0,0,0,2,0,1,1,2
21645,Michael Jenkins,56,Male,5,1.0,0,1034,209.4,10,16195,3,0,0,1,1,1,0,2,2
